ESGID,CompanyID,PeriodID,EnvironmentalScore,SocialScore,GovernanceScore
5029,CMP0252,9,70.7,64.56,41.56
5030,CMP0252,10,50.81,58.51,58.44
5031,CMP0252,11,49.54,70.83,36.64
5032,CMP0252,12,40.06,13.68,34.33
5033,CMP0252,13,1.62,41.26,40.52
5034,CMP0252,14,59.73,49.81,50.01
5035,CMP0252,15,44.51,44.93,58.58
5036,CMP0252,16,41.17,17.33,66.35
5037,CMP0252,17,32.59,50.34,43.57
5038,CMP0252,18,58.43,58.14,51.19
5039,CMP0252,19,39.54,46.34,50.28
5040,CMP0252,20,44.64,53.97,34.53
5041,CMP0253,1,47.91,20.05,41.04
5042,CMP0253,2,41.91,52.66,68.06
5043,CMP0253,3,60.0,48.69,65.91
5044,CMP0253,4,33.61,67.1,68.47
5045,CMP0253,5,21.8,62.11,36.0
5046,CMP0253,6,29.93,43.42,60.77
5047,CMP0253,7,52.07,58.61,36.92
5048,CMP0253,8,71.13,66.68,52.92
5049,CMP0253,9,44.01,56.92,46.45
5050,CMP0253,10,67.94,24.45,48.31
5051,CMP0253,11,51.85,49.33,57.46
5052,CMP0253,12,57.31,63.29,31.84
5053,CMP0253,13,45.98,39.03,44.59
5054,CMP0253,14,41.67,32.9,50.96
5055,CMP0253,15,53.75,58.38,31.48
5056,CMP0253,16,48.31,41.36,71.56
5057,CMP0253,17,70.23,95.5,67.83
5058,CMP0253,18,13.27,29.05,58.37
5059,CMP0253,19,27.81,47.15,51.12
5060,CMP0253,20,46.73,59.68,62.11
5061,CMP0254,1,63.53,61.29,46.27
5062,CMP0254,2,16.95,83.49,59.99
5063,CMP0254,3,66.9,63.56,44.47
5064,CMP0254,4,43.52,38.87,49.24
5065,CMP0254,5,38.14,100.0,78.31
5066,CMP0254,6,50.15,41.13,58.78
5067,CMP0254,7,58.28,76.04,47.34
5068,CMP0254,8,23.52,83.84,56.36
5069,CMP0254,9,39.17,76.68,51.75
5070,CMP0254,10,45.84,41.78,56.59
5071,CMP0254,11,35.73,35.17,59.44
5072,CMP0254,12,27.32,82.92,39.52
5073,CMP0254,13,41.78,68.11,52.21
5074,CMP0254,14,53.22,88.86,52.48
5075,CMP0254,15,37.4,44.74,61.89
5076,CMP0254,16,29.36,53.19,49.61
5077,CMP0254,17,48.42,65.81,59.5
5078,CMP0254,18,40.35,21.66,55.59
5079,CMP0254,19,21.35,72.85,53.02
5080,CMP0254,20,72.61,22.77,62.77
5081,CMP0255,1,51.45,54.94,42.02
5082,CMP0255,2,64.42,40.25,46.95
5083,CMP0255,3,45.27,36.75,57.73
5084,CMP0255,4,46.31,73.55,47.01
5085,CMP0255,5,31.9,56.74,55.77
5086,CMP0255,6,68.53,59.85,66.57
5087,CMP0255,7,46.17,60.19,29.61
5088,CMP0255,8,42.32,59.28,47.07
5089,CMP0255,9,50.38,62.82,45.15
5090,CMP0255,10,50.49,29.79,53.92
5091,CMP0255,11,61.03,30.79,37.33
5092,CMP0255,12,46.5,100.0,40.64
5093,CMP0255,13,31.45,52.08,37.46
5094,CMP0255,14,72.7,72.38,48.96
5095,CMP0255,15,40.35,72.01,47.8
5096,CMP0255,16,57.33,72.22,37.2
5097,CMP0255,17,58.75,46.51,44.7
5098,CMP0255,18,27.33,26.94,60.36
5099,CMP0255,19,52.57,47.49,47.84
5100,CMP0255,20,4.79,38.44,65.24
5101,CMP0256,1,52.58,66.24,57.62
5102,CMP0256,2,65.65,52.56,32.81
5103,CMP0256,3,67.81,80.18,48.99
5104,CMP0256,4,39.23,29.2,61.54
5105,CMP0256,5,44.64,42.33,47.21
5106,CMP0256,6,59.85,55.24,51.26
5107,CMP0256,7,58.47,90.23,39.68
5108,CMP0256,8,61.47,39.15,71.9
5109,CMP0256,9,74.88,62.82,47.63
5110,CMP0256,10,66.82,62.26,45.0
5111,CMP0256,11,69.37,46.89,64.59
5112,CMP0256,12,52.41,66.01,72.36
5113,CMP0256,13,55.66,72.03,40.61
5114,CMP0256,14,30.52,51.64,52.55
5115,CMP0256,15,94.03,78.03,31.78
5116,CMP0256,16,47.23,42.19,73.54
5117,CMP0256,17,48.18,17.79,58.1
5118,CMP0256,18,60.44,61.62,61.16
5119,CMP0256,19,44.34,45.51,46.38
5120,CMP0256,20,58.7,23.84,44.76
5121,CMP0257,1,59.74,34.58,39.22
5122,CMP0257,2,53.82,62.74,37.07
5123,CMP0257,3,45.39,2.4,63.25
5124,CMP0257,4,73.61,57.17,32.96
5125,CMP0257,5,41.73,100.0,58.09
5126,CMP0257,6,67.54,38.93,56.02
5127,CMP0257,7,29.26,13.98,57.48
5128,CMP0257,8,38.35,58.37,66.24
5129,CMP0257,9,22.38,82.39,30.55
5130,CMP0257,10,45.33,63.39,56.7
5131,CMP0257,11,39.79,66.91,55.07
5132,CMP0257,12,55.1,65.34,51.8
5133,CMP0257,13,64.42,43.62,51.86
5134,CMP0257,14,27.92,23.82,58.02
5135,CMP0257,15,62.1,32.11,57.32
5136,CMP0257,16,51.13,72.55,76.71
5137,CMP0257,17,61.85,73.24,39.64
5138,CMP0257,18,51.7,58.87,50.74
5139,CMP0257,19,57.04,43.48,51.76
5140,CMP0257,20,69.1,78.96,52.52
5141,CMP0258,1,44.32,61.17,68.36
5142,CMP0258,2,43.44,37.96,58.64
5143,CMP0258,3,50.66,45.89,36.0
5144,CMP0258,4,54.6,39.1,48.53
5145,CMP0258,5,34.37,48.29,43.72
5146,CMP0258,6,39.89,89.12,55.42
5147,CMP0258,7,48.1,71.01,40.55
5148,CMP0258,8,48.89,35.36,35.8
5149,CMP0258,9,26.78,57.14,52.43
5150,CMP0258,10,50.89,66.09,64.7
5151,CMP0258,11,56.6,60.88,28.97
5152,CMP0258,12,61.91,77.1,56.94
5153,CMP0258,13,40.39,28.67,36.52
5154,CMP0258,14,56.87,63.37,55.59
5155,CMP0258,15,70.79,47.7,43.35
5156,CMP0258,16,47.89,87.39,49.71
5157,CMP0258,17,41.92,61.78,53.54
5158,CMP0258,18,65.69,77.03,49.81
5159,CMP0258,19,37.34,56.29,44.99
5160,CMP0258,20,57.69,26.91,36.84
5161,CMP0259,1,35.29,24.04,52.42
5162,CMP0259,2,35.94,16.03,59.44
5163,CMP0259,3,33.67,61.42,59.81
5164,CMP0259,4,57.34,78.55,49.67
5165,CMP0259,5,28.73,23.19,45.61
5166,CMP0259,6,43.67,66.28,61.12
5167,CMP0259,7,26.97,70.82,50.56
5168,CMP0259,8,44.89,52.44,47.67
5169,CMP0259,9,56.02,53.12,53.32
5170,CMP0259,10,64.78,50.49,64.27
5171,CMP0259,11,53.21,95.42,46.2
5172,CMP0259,12,46.5,60.01,41.93
5173,CMP0259,13,29.87,48.48,57.84
5174,CMP0259,14,50.58,43.88,61.61
5175,CMP0259,15,51.46,73.36,65.7
5176,CMP0259,16,36.35,19.9,43.78
5177,CMP0259,17,61.95,62.18,51.49
5178,CMP0259,18,57.12,69.01,68.0
5179,CMP0259,19,48.02,51.56,51.45
5180,CMP0259,20,61.6,36.91,45.01
5181,CMP0260,1,65.48,80.95,60.02
5182,CMP0260,2,14.63,49.6,47.86
5183,CMP0260,3,51.25,53.46,40.45
5184,CMP0260,4,52.74,23.44,67.71
5185,CMP0260,5,60.07,41.14,68.89
5186,CMP0260,6,45.02,60.25,50.16
5187,CMP0260,7,64.03,62.92,52.68
5188,CMP0260,8,55.5,43.94,48.48
5189,CMP0260,9,45.0,76.03,55.49
5190,CMP0260,10,74.2,51.74,51.76
5191,CMP0260,11,61.91,43.1,44.01
5192,CMP0260,12,54.04,79.51,57.1
5193,CMP0260,13,61.27,66.95,43.51
5194,CMP0260,14,54.74,75.71,59.04
5195,CMP0260,15,29.02,83.63,52.53
5196,CMP0260,16,49.23,100.0,48.98
5197,CMP0260,17,40.72,61.96,49.34
5198,CMP0260,18,43.18,62.76,57.01
5199,CMP0260,19,62.32,65.44,62.91
5200,CMP0260,20,65.13,83.0,65.4
5201,CMP0261,1,74.94,100.0,59.08
5202,CMP0261,2,49.49,44.99,55.52
5203,CMP0261,3,32.67,62.06,33.22
5204,CMP0261,4,55.47,79.93,40.82
5205,CMP0261,5,66.02,68.75,50.31
5206,CMP0261,6,54.1,63.73,43.72
5207,CMP0261,7,55.92,47.78,52.14
5208,CMP0261,8,70.33,54.48,49.69
5209,CMP0261,9,55.93,75.85,55.89
5210,CMP0261,10,41.15,66.64,62.6
5211,CMP0261,11,45.76,64.99,45.72
5212,CMP0261,12,38.63,18.68,60.8
5213,CMP0261,13,66.82,62.02,35.95
5214,CMP0261,14,44.7,39.22,47.5
5215,CMP0261,15,46.5,54.42,43.48
5216,CMP0261,16,32.07,79.27,41.88
5217,CMP0261,17,46.65,57.11,44.57
5218,CMP0261,18,27.78,59.53,50.3
5219,CMP0261,19,47.72,62.32,49.56
5220,CMP0261,20,37.01,65.98,38.63
5221,CMP0262,1,45.4,65.97,72.98
5222,CMP0262,2,52.42,47.73,40.67
5223,CMP0262,3,69.32,45.77,60.72
5224,CMP0262,4,59.28,52.14,29.32
5225,CMP0262,5,51.64,44.9,25.72
5226,CMP0262,6,42.71,74.53,37.34
5227,CMP0262,7,54.06,62.9,78.47
5228,CMP0262,8,59.78,41.06,48.38
5229,CMP0262,9,52.75,53.77,50.13
5230,CMP0262,10,59.54,58.7,43.39
5231,CMP0262,11,63.25,52.53,65.19
5232,CMP0262,12,60.95,78.32,46.77
5233,CMP0262,13,70.93,42.87,45.4
5234,CMP0262,14,73.83,39.65,46.0
5235,CMP0262,15,39.21,76.71,63.35
5236,CMP0262,16,40.09,30.32,40.3
5237,CMP0262,17,62.58,46.77,32.94
5238,CMP0262,18,52.74,68.52,48.43
5239,CMP0262,19,59.19,69.67,64.35
5240,CMP0262,20,42.11,35.48,40.23
5241,CMP0263,1,37.72,51.37,50.27
5242,CMP0263,2,17.5,63.94,44.0
5243,CMP0263,3,35.69,75.58,59.6
5244,CMP0263,4,50.74,39.55,51.54
5245,CMP0263,5,58.78,49.24,44.96
5246,CMP0263,6,43.97,81.59,49.29
5247,CMP0263,7,34.77,77.45,47.59
5248,CMP0263,8,38.53,41.81,45.93
5249,CMP0263,9,55.66,52.78,16.77
5250,CMP0263,10,55.05,18.77,59.41
5251,CMP0263,11,58.81,43.41,57.04
5252,CMP0263,12,43.68,73.29,52.62
5253,CMP0263,13,48.5,60.39,48.96
5254,CMP0263,14,38.84,49.91,45.25
5255,CMP0263,15,36.15,42.6,65.72
5256,CMP0263,16,60.17,49.87,45.57
5257,CMP0263,17,58.21,68.85,57.21
5258,CMP0263,18,56.96,60.41,51.55
5259,CMP0263,19,51.93,48.97,40.55
5260,CMP0263,20,36.96,46.41,37.62
5261,CMP0264,1,29.58,55.49,60.68
5262,CMP0264,2,63.35,37.05,47.51
5263,CMP0264,3,23.25,43.34,35.85
5264,CMP0264,4,44.16,55.2,43.09
5265,CMP0264,5,40.04,79.27,53.83
5266,CMP0264,6,53.16,95.76,45.26
5267,CMP0264,7,92.23,47.01,48.88
5268,CMP0264,8,70.07,57.03,59.85
5269,CMP0264,9,56.36,60.88,53.26
5270,CMP0264,10,77.07,77.92,44.16
5271,CMP0264,11,35.21,66.21,58.3
5272,CMP0264,12,41.77,73.4,47.36
5273,CMP0264,13,52.88,52.6,47.45
5274,CMP0264,14,53.82,88.7,46.88
5275,CMP0264,15,51.07,14.27,38.46
5276,CMP0264,16,60.46,51.79,47.09
5277,CMP0264,17,40.52,65.72,48.72
5278,CMP0264,18,44.08,79.23,58.02
5279,CMP0264,19,59.72,32.65,45.53
5280,CMP0264,20,16.17,37.2,49.78
5281,CMP0265,1,26.18,15.07,60.13
5282,CMP0265,2,20.38,60.78,44.54
5283,CMP0265,3,47.63,62.86,67.39
5284,CMP0265,4,45.51,57.02,39.98
5285,CMP0265,5,76.42,46.23,40.34
5286,CMP0265,6,34.74,14.91,58.92
5287,CMP0265,7,74.08,55.23,43.57
5288,CMP0265,8,61.35,24.74,36.48
5289,CMP0265,9,48.92,60.95,66.05
5290,CMP0265,10,58.87,64.51,45.04
5291,CMP0265,11,41.43,44.21,59.41
5292,CMP0265,12,56.82,75.16,35.1
5293,CMP0265,13,57.91,100.0,46.1
5294,CMP0265,14,29.79,47.76,58.11
5295,CMP0265,15,34.8,16.14,45.47
5296,CMP0265,16,51.76,55.44,54.23
5297,CMP0265,17,49.22,52.29,41.74
5298,CMP0265,18,39.78,72.96,50.79
5299,CMP0265,19,46.83,47.11,46.91
5300,CMP0265,20,40.81,31.09,54.29
5301,CMP0266,1,70.39,68.58,49.26
5302,CMP0266,2,32.25,49.17,53.93
5303,CMP0266,3,64.58,24.26,58.88
5304,CMP0266,4,50.24,75.61,68.01
5305,CMP0266,5,51.92,62.1,53.8
5306,CMP0266,6,52.78,81.37,52.9
5307,CMP0266,7,55.05,68.41,46.3
5308,CMP0266,8,32.45,74.64,41.77
5309,CMP0266,9,38.7,57.04,63.95
5310,CMP0266,10,17.7,65.59,40.58
5311,CMP0266,11,51.16,54.72,65.68
5312,CMP0266,12,64.96,45.42,73.32
5313,CMP0266,13,19.03,83.99,42.9
5314,CMP0266,14,60.86,81.39,57.61
5315,CMP0266,15,67.92,79.09,39.88
5316,CMP0266,16,50.37,70.28,60.2
5317,CMP0266,17,52.23,70.47,40.31
5318,CMP0266,18,60.93,68.77,26.26
5319,CMP0266,19,66.02,30.02,56.81
5320,CMP0266,20,58.07,67.46,36.47
5321,CMP0267,1,39.95,47.01,47.42
5322,CMP0267,2,29.47,80.3,61.89
5323,CMP0267,3,70.47,21.77,50.58
5324,CMP0267,4,44.09,47.64,37.73
5325,CMP0267,5,57.44,46.97,46.85
5326,CMP0267,6,75.39,36.58,66.1
5327,CMP0267,7,42.67,35.96,39.68
5328,CMP0267,8,77.44,36.48,50.83
5329,CMP0267,9,64.28,92.82,59.67
5330,CMP0267,10,58.04,61.25,44.63
5331,CMP0267,11,80.22,66.73,37.21
5332,CMP0267,12,50.74,69.94,59.82
5333,CMP0267,13,61.86,75.81,49.98
5334,CMP0267,14,75.19,43.28,56.79
5335,CMP0267,15,62.02,35.97,50.06
5336,CMP0267,16,37.59,43.49,49.69
5337,CMP0267,17,38.53,53.21,26.05
5338,CMP0267,18,35.51,64.35,65.26
5339,CMP0267,19,57.28,100.0,42.47
5340,CMP0267,20,52.86,35.44,64.5
5341,CMP0268,1,78.2,45.52,48.06
5342,CMP0268,2,59.29,66.09,28.41
5343,CMP0268,3,74.16,60.85,47.67
5344,CMP0268,4,55.9,66.75,46.75
5345,CMP0268,5,43.0,73.32,56.44
5346,CMP0268,6,88.91,92.51,46.1
5347,CMP0268,7,41.02,53.05,59.39
5348,CMP0268,8,14.48,41.54,38.17
5349,CMP0268,9,46.16,72.52,42.65
5350,CMP0268,10,64.21,48.51,55.69
5351,CMP0268,11,71.79,77.0,31.16
5352,CMP0268,12,46.41,0.15,51.9
5353,CMP0268,13,63.02,57.27,42.15
5354,CMP0268,14,63.04,49.28,46.32
5355,CMP0268,15,82.84,48.17,42.48
5356,CMP0268,16,70.2,24.83,35.51
5357,CMP0268,17,73.22,50.56,52.38
5358,CMP0268,18,55.81,45.63,60.59
5359,CMP0268,19,46.35,70.35,59.47
5360,CMP0268,20,42.51,78.19,41.47
5361,CMP0269,1,50.57,93.74,22.91
5362,CMP0269,2,35.62,29.68,50.88
5363,CMP0269,3,38.89,47.21,36.43
5364,CMP0269,4,77.01,65.83,62.59
5365,CMP0269,5,61.92,66.61,67.49
5366,CMP0269,6,65.4,29.79,33.34
5367,CMP0269,7,72.0,20.77,39.89
5368,CMP0269,8,42.63,31.06,51.24
5369,CMP0269,9,60.91,78.63,51.4
5370,CMP0269,10,78.99,20.22,40.76
5371,CMP0269,11,64.19,65.23,55.44
5372,CMP0269,12,42.5,49.02,56.82
5373,CMP0269,13,62.59,68.06,56.47
5374,CMP0269,14,53.56,0.0,58.55
5375,CMP0269,15,32.5,49.6,46.13
5376,CMP0269,16,39.1,100.0,46.44
5377,CMP0269,17,23.05,62.27,57.54
5378,CMP0269,18,35.98,71.46,31.43
5379,CMP0269,19,46.41,19.8,52.38
5380,CMP0269,20,54.66,87.27,49.65
5381,CMP0270,1,60.34,40.86,35.13
5382,CMP0270,2,74.43,42.6,41.67
5383,CMP0270,3,57.59,68.2,46.75
5384,CMP0270,4,75.57,65.89,56.86
5385,CMP0270,5,40.99,34.15,40.39
5386,CMP0270,6,72.82,62.36,71.12
5387,CMP0270,7,51.15,85.07,48.77
5388,CMP0270,8,49.38,14.07,47.2
5389,CMP0270,9,28.66,56.97,46.82
5390,CMP0270,10,29.09,38.69,69.78
5391,CMP0270,11,66.93,63.34,66.97
5392,CMP0270,12,68.26,77.36,44.18
5393,CMP0270,13,18.0,46.9,65.33
5394,CMP0270,14,35.52,37.8,55.27
5395,CMP0270,15,45.95,96.72,26.39
5396,CMP0270,16,40.69,16.44,42.02
5397,CMP0270,17,82.4,67.46,41.54
5398,CMP0270,18,39.12,56.29,46.22
5399,CMP0270,19,47.74,100.0,42.96
5400,CMP0270,20,84.8,60.74,36.11
5401,CMP0271,1,72.69,100.0,43.6
5402,CMP0271,2,48.75,40.21,46.85
5403,CMP0271,3,75.12,63.93,51.38
5404,CMP0271,4,49.69,54.31,56.44
5405,CMP0271,5,69.77,72.57,49.1
5406,CMP0271,6,66.73,37.23,52.71
5407,CMP0271,7,64.59,72.21,55.64
5408,CMP0271,8,29.47,58.77,60.27
5409,CMP0271,9,58.71,52.52,62.58
5410,CMP0271,10,57.29,21.62,32.29
5411,CMP0271,11,44.13,30.76,56.78
5412,CMP0271,12,63.31,50.53,61.18
5413,CMP0271,13,36.4,65.54,50.6
5414,CMP0271,14,79.11,64.21,45.27
5415,CMP0271,15,68.37,46.33,42.3
5416,CMP0271,16,59.99,55.15,59.29
5417,CMP0271,17,64.32,82.82,56.3
5418,CMP0271,18,34.28,35.19,56.55
5419,CMP0271,19,37.13,59.98,74.33
5420,CMP0271,20,71.97,4.04,61.66
5421,CMP0272,1,60.85,62.4,44.24
5422,CMP0272,2,51.79,1.91,32.97
5423,CMP0272,3,63.71,78.42,38.12
5424,CMP0272,4,43.39,40.75,58.18
5425,CMP0272,5,27.67,80.61,47.54
5426,CMP0272,6,57.51,61.44,41.15
5427,CMP0272,7,75.43,53.85,50.33
5428,CMP0272,8,36.29,50.29,45.25
5429,CMP0272,9,32.5,56.47,45.61
5430,CMP0272,10,19.17,94.69,36.35
5431,CMP0272,11,49.23,43.64,55.27
5432,CMP0272,12,42.87,44.52,56.71
5433,CMP0272,13,37.18,57.59,49.17
5434,CMP0272,14,42.39,47.72,58.86
5435,CMP0272,15,61.64,61.9,44.28
5436,CMP0272,16,42.22,47.11,47.99
5437,CMP0272,17,51.67,47.31,55.4
5438,CMP0272,18,51.02,51.86,46.18
5439,CMP0272,19,57.47,56.4,45.82
5440,CMP0272,20,64.15,80.36,50.15
5441,CMP0273,1,34.03,50.7,56.08
5442,CMP0273,2,39.93,49.12,52.9
5443,CMP0273,3,61.07,61.83,46.3
5444,CMP0273,4,64.54,54.28,43.58
5445,CMP0273,5,51.09,68.05,42.95
5446,CMP0273,6,32.91,61.92,70.51
5447,CMP0273,7,28.3,68.19,45.27
5448,CMP0273,8,53.22,57.3,29.8
5449,CMP0273,9,46.42,64.04,44.46
5450,CMP0273,10,57.12,32.88,52.0
5451,CMP0273,11,56.68,41.7,53.2
5452,CMP0273,12,63.09,80.65,36.36
5453,CMP0273,13,36.26,46.69,38.77
5454,CMP0273,14,65.18,65.16,57.15
5455,CMP0273,15,60.62,71.27,56.55
5456,CMP0273,16,55.1,66.54,53.28
5457,CMP0273,17,72.08,67.85,42.58
5458,CMP0273,18,68.02,39.03,57.62
5459,CMP0273,19,45.9,29.96,40.24
5460,CMP0273,20,51.04,65.18,48.82
5461,CMP0274,1,63.06,58.58,35.12
5462,CMP0274,2,62.16,72.67,32.4
5463,CMP0274,3,31.05,37.3,44.87
5464,CMP0274,4,62.31,11.75,48.94
5465,CMP0274,5,55.54,35.28,60.94
5466,CMP0274,6,48.09,44.06,55.57
5467,CMP0274,7,73.49,33.31,56.5
5468,CMP0274,8,69.12,61.88,49.83
5469,CMP0274,9,50.19,77.24,56.5
5470,CMP0274,10,58.57,78.66,42.77
5471,CMP0274,11,68.92,24.61,77.25
5472,CMP0274,12,49.61,72.02,43.98
5473,CMP0274,13,55.7,77.04,54.88
5474,CMP0274,14,65.5,43.37,46.29
5475,CMP0274,15,68.41,68.08,52.24
5476,CMP0274,16,71.22,72.19,42.28
5477,CMP0274,17,83.28,86.46,53.69
5478,CMP0274,18,74.39,47.86,49.69
5479,CMP0274,19,52.65,67.49,62.2
5480,CMP0274,20,65.7,79.82,48.12
5481,CMP0275,1,36.79,69.62,39.26
5482,CMP0275,2,62.92,51.63,62.17
5483,CMP0275,3,64.21,38.58,42.98
5484,CMP0275,4,44.68,31.67,44.86
5485,CMP0275,5,31.92,40.91,26.83
5486,CMP0275,6,42.31,69.92,39.83
5487,CMP0275,7,40.22,70.19,61.56
5488,CMP0275,8,54.87,59.64,65.79
5489,CMP0275,9,19.97,45.29,50.51
5490,CMP0275,10,13.76,54.11,48.85
5491,CMP0275,11,53.03,32.33,55.11
5492,CMP0275,12,51.02,77.14,45.72
5493,CMP0275,13,60.05,77.46,35.2
5494,CMP0275,14,24.99,52.55,35.66
5495,CMP0275,15,61.39,58.03,48.06
5496,CMP0275,16,58.95,57.9,46.67
5497,CMP0275,17,62.93,68.83,48.34
5498,CMP0275,18,27.21,43.54,51.95
5499,CMP0275,19,48.57,60.46,71.51
5500,CMP0275,20,72.55,27.57,49.1
5501,CMP0276,1,17.82,0.0,57.59
5502,CMP0276,2,46.58,58.0,54.2
5503,CMP0276,3,37.0,75.34,48.71
5504,CMP0276,4,43.39,47.97,42.31
5505,CMP0276,5,34.24,92.04,53.18
5506,CMP0276,6,82.97,69.36,47.27
5507,CMP0276,7,33.01,72.77,40.88
5508,CMP0276,8,51.44,93.34,48.68
5509,CMP0276,9,24.47,85.94,47.33
5510,CMP0276,10,42.5,40.75,26.83
5511,CMP0276,11,64.25,51.43,50.46
5512,CMP0276,12,43.19,30.42,38.41
5513,CMP0276,13,36.89,52.2,36.92
5514,CMP0276,14,67.06,45.03,46.09
5515,CMP0276,15,49.38,44.77,54.63
5516,CMP0276,16,43.98,74.87,44.9
5517,CMP0276,17,46.98,50.52,52.63
5518,CMP0276,18,15.48,21.62,50.01
5519,CMP0276,19,59.73,90.52,55.8
5520,CMP0276,20,24.45,39.98,51.95
5521,CMP0277,1,48.98,77.77,49.08
5522,CMP0277,2,59.91,83.5,43.62
5523,CMP0277,3,53.94,85.37,40.89
5524,CMP0277,4,33.97,60.45,35.34
5525,CMP0277,5,46.65,38.35,39.75
5526,CMP0277,6,68.01,40.41,51.21
5527,CMP0277,7,46.15,20.35,61.16
5528,CMP0277,8,52.87,54.36,51.46
5529,CMP0277,9,37.21,54.27,55.18
5530,CMP0277,10,54.99,67.88,50.7
5531,CMP0277,11,61.2,50.31,49.56
5532,CMP0277,12,47.67,53.96,37.69
5533,CMP0277,13,39.37,25.84,36.26
5534,CMP0277,14,56.2,53.9,42.23
5535,CMP0277,15,60.2,49.27,59.79
5536,CMP0277,16,61.08,55.76,48.31
5537,CMP0277,17,59.63,66.67,46.44
5538,CMP0277,18,28.41,63.21,53.12
5539,CMP0277,19,18.95,84.04,50.22
5540,CMP0277,20,45.04,59.69,47.4
5541,CMP0278,1,57.33,30.75,51.52
5542,CMP0278,2,84.39,56.03,59.16
5543,CMP0278,3,53.02,46.68,44.18
5544,CMP0278,4,44.92,64.45,58.64
5545,CMP0278,5,49.18,66.0,67.35
5546,CMP0278,6,52.67,43.39,47.98
5547,CMP0278,7,46.14,21.69,63.54
5548,CMP0278,8,52.41,57.54,53.01
5549,CMP0278,9,69.96,76.19,47.66
5550,CMP0278,10,59.8,36.82,46.72
5551,CMP0278,11,41.64,79.84,58.08
5552,CMP0278,12,54.55,39.56,45.66
5553,CMP0278,13,54.14,63.36,64.19
5554,CMP0278,14,45.57,100.0,45.2
5555,CMP0278,15,71.67,52.15,59.92
5556,CMP0278,16,41.88,68.84,32.16
5557,CMP0278,17,68.22,36.56,50.94
5558,CMP0278,18,65.02,41.08,52.27
5559,CMP0278,19,43.77,45.75,37.76
5560,CMP0278,20,91.82,7.95,41.17
5561,CMP0279,1,24.63,75.56,59.93
5562,CMP0279,2,52.9,54.56,49.37
5563,CMP0279,3,41.85,77.21,46.71
5564,CMP0279,4,43.17,41.57,38.32
5565,CMP0279,5,19.74,48.66,47.15
5566,CMP0279,6,47.4,22.86,57.64
5567,CMP0279,7,58.52,54.77,66.62
5568,CMP0279,8,67.04,46.26,41.57
5569,CMP0279,9,36.11,62.77,45.7
5570,CMP0279,10,60.76,65.29,25.45
5571,CMP0279,11,31.55,59.03,53.46
5572,CMP0279,12,37.21,30.99,48.36
5573,CMP0279,13,41.79,70.54,65.73
5574,CMP0279,14,48.02,87.14,61.63
5575,CMP0279,15,48.34,62.39,53.64
5576,CMP0279,16,49.32,38.52,47.68
5577,CMP0279,17,47.22,51.91,38.45
5578,CMP0279,18,50.47,44.83,47.58
5579,CMP0279,19,55.66,76.73,42.97
5580,CMP0279,20,27.26,48.74,45.94
5581,CMP0280,1,81.44,77.14,57.9
5582,CMP0280,2,61.01,27.07,60.19
5583,CMP0280,3,42.64,43.4,38.65
5584,CMP0280,4,53.4,78.13,59.38
5585,CMP0280,5,49.85,46.19,54.54
5586,CMP0280,6,43.45,34.08,44.23
5587,CMP0280,7,60.1,39.42,47.66
5588,CMP0280,8,56.98,63.5,58.47
5589,CMP0280,9,31.85,42.3,45.53
5590,CMP0280,10,61.21,32.67,46.38
5591,CMP0280,11,59.4,59.84,48.45
5592,CMP0280,12,54.84,66.42,48.69
5593,CMP0280,13,72.96,71.44,42.71
5594,CMP0280,14,56.63,57.66,68.68
5595,CMP0280,15,46.71,48.94,46.64
5596,CMP0280,16,66.04,53.75,56.96
5597,CMP0280,17,59.71,60.26,49.05
5598,CMP0280,18,11.28,68.03,51.34
5599,CMP0280,19,37.09,53.4,35.51
5600,CMP0280,20,34.94,28.11,42.82
5601,CMP0281,1,40.93,56.41,56.07
5602,CMP0281,2,44.63,22.96,52.63
5603,CMP0281,3,65.24,89.89,63.77
5604,CMP0281,4,40.88,21.79,39.87
5605,CMP0281,5,53.72,59.3,50.76
5606,CMP0281,6,57.8,64.7,50.48
5607,CMP0281,7,32.64,44.37,50.52
5608,CMP0281,8,6.23,33.11,35.22
5609,CMP0281,9,52.54,48.91,54.68
5610,CMP0281,10,30.43,59.26,69.67
5611,CMP0281,11,70.01,51.34,62.71
5612,CMP0281,12,64.38,67.54,51.69
5613,CMP0281,13,41.77,51.93,48.56
5614,CMP0281,14,67.48,37.93,45.17
5615,CMP0281,15,53.23,74.12,55.14
5616,CMP0281,16,51.29,61.03,30.96
5617,CMP0281,17,40.83,64.38,57.27
5618,CMP0281,18,47.21,78.47,43.94
5619,CMP0281,19,70.25,69.58,62.64
5620,CMP0281,20,62.46,87.01,57.82
5621,CMP0282,1,60.64,62.23,40.46
5622,CMP0282,2,56.65,65.46,44.71
5623,CMP0282,3,41.31,66.74,35.55
5624,CMP0282,4,45.9,33.39,38.38
5625,CMP0282,5,61.28,78.87,44.45
5626,CMP0282,6,9.5,56.39,68.03
5627,CMP0282,7,25.35,48.61,58.87
5628,CMP0282,8,55.22,41.5,47.28
5629,CMP0282,9,44.62,44.25,38.51
5630,CMP0282,10,61.0,84.33,39.1
5631,CMP0282,11,41.47,61.76,72.97
5632,CMP0282,12,43.96,58.38,41.01
5633,CMP0282,13,31.3,73.26,54.12
5634,CMP0282,14,43.5,63.45,61.36
